日期,新增用户,活跃用户,启动次数,累计用户,新用户占比,平均日使用时长,平均日启动次数
2018-11-19,79,13800,103637,57827,0.57%,00:04:16,7.51
2018-11-18,54,10931,44187,57748,0.49%,00:02:51,4.04
2018-11-17,47,9234,33043,57694,0.51%,00:02:25,3.58
2018-11-16,37,10231,42512,57647,0.36%,00:02:36,4.16
2018-11-15,36,10612,43993,57610,0.34%,00:02:17,4.15
2018-11-14,42,11122,46799,57574,0.38%,00:02:29,4.21
2018-11-13,62,11129,39686,57532,0.56%,00:02:04,3.57
2018-11-12,67,11909,53414,57470,0.56%,00:02:13,4.49
2018-11-11,44,8550,24220,57403,0.51%,00:01:44,2.83
2018-11-10,40,7544,22193,57359,0.53%,00:01:47,2.94
2018-11-09,35,9288,32727,57319,0.38%,00:01:57,3.52
2018-11-08,42,10514,44657,57284,0.4%,00:02:01,4.25
2018-11-07,39,10848,48666,57242,0.36%,00:02:04,4.49
2018-11-06,44,11051,49905,57203,0.4%,00:02:10,4.52
2018-11-05,52,11799,59063,57159,0.44%,00:02:34,5.01
2018-11-04,40,8141,24168,57107,0.49%,00:01:59,2.97
2018-11-03,30,7085,21167,57067,0.42%,00:01:42,2.99
2018-11-02,33,8986,32508,57037,0.37%,00:01:55,3.62
2018-11-01,28,10320,45888,57004,0.27%,00:02:11,4.45
2018-10-31,40,10924,52912,56976,0.37%,00:02:09,4.84
2018-10-30,43,11321,59593,56936,0.38%,00:02:18,5.26
2018-10-29,37,11594,64580,56893,0.32%,00:02:33,5.57
2018-10-28,33,8342,32616,56856,0.4%,00:02:12,3.91
2018-10-27,21,6699,21537,56823,0.31%,00:01:43,3.21
2018-10-26,24,6952,21818,56802,0.35%,00:01:55,3.14
2018-10-25,31,10843,53798,56778,0.29%,00:02:12,4.96
2018-10-24,37,11419,62984,56747,0.32%,00:02:19,5.52
2018-10-23,31,11770,66549,56710,0.26%,00:02:29,5.65
2018-10-22,45,12047,74035,56679,0.37%,00:02:41,6.15
2018-10-21,26,9241,39144,56634,0.28%,00:02:23,4.24
2018-10-20,25,7424,24553,56608,0.34%,00:01:59,3.31
2018-10-19,45,9529,39588,56583,0.47%,00:02:08,4.15
2018-10-18,35,11105,60666,56538,0.32%,00:02:21,5.46
2018-10-17,37,11832,73933,56503,0.31%,00:02:34,6.25
2018-10-16,38,12105,77732,56466,0.31%,00:02:55,6.42
2018-10-15,48,12580,90595,56428,0.38%,00:03:18,7.2
2018-10-14,33,8688,29200,56380,0.38%,00:02:14,3.36
2018-10-13,41,7367,25704,56347,0.56%,00:02:08,3.49
2018-10-12,29,10043,44453,56306,0.29%,00:02:17,4.43
2018-10-11,35,11862,75701,56277,0.3%,00:02:47,6.38
2018-10-10,41,12744,97867,56242,0.32%,00:03:12,7.68
2018-10-09,44,13021,104027,56201,0.34%,00:03:28,7.99
2018-10-08,63,13495,126888,56157,0.47%,00:04:06,9.4
2018-10-07,52,10343,35603,56094,0.5%,00:02:23,3.44
2018-10-06,37,6763,19653,56042,0.55%,00:01:51,2.91
2018-10-05,36,5241,12590,56005,0.69%,00:01:35,2.4
2018-10-04,29,4963,13179,55969,0.58%,00:01:35,2.66
2018-10-03,32,4335,9929,55940,0.74%,00:01:30,2.29
2018-10-02,32,4405,10215,55908,0.73%,00:01:27,2.32
2018-10-01,30,5083,12513,55876,0.59%,00:01:31,2.46
2018-09-30,34,9454,36359,55846,0.36%,00:01:53,3.85
2018-09-29,48,11529,69224,55812,0.42%,00:02:39,6.0
2018-09-28,49,11646,63346,55764,0.42%,00:02:34,5.44
2018-09-27,69,12935,108607,55715,0.53%,00:03:33,8.4
2018-09-26,72,13306,136189,55646,0.54%,00:04:32,10.24
2018-09-25,81,13691,139055,55574,0.59%,00:04:52,10.16
2018-09-24,71,11509,46148,55493,0.62%,00:02:39,4.01
2018-09-23,52,8410,27500,55422,0.62%,00:02:14,3.27
2018-09-22,62,9094,37238,55370,0.68%,00:02:33,4.09
2018-09-21,61,12734,87559,55308,0.48%,00:03:36,6.88
2018-09-20,119,13915,168234,55247,0.86%,00:06:12,12.09
2018-09-19,193,14030,197651,55128,1.38%,00:07:37,14.09
2018-09-18,303,14450,234897,54935,2.1%,00:09:49,16.26
2018-09-17,730,14651,261938,54632,4.98%,00:13:12,17.88
2018-09-16,967,13581,113152,53902,7.12%,00:09:06,8.33
2018-09-15,279,9224,41135,52935,3.02%,00:04:54,4.46
2018-09-14,341,9601,49128,52656,3.55%,00:05:58,5.12
2018-09-13,275,7865,33611,52315,3.5%,00:04:12,4.27
2018-09-12,205,6435,24101,52040,3.19%,00:03:37,3.75
2018-09-11,128,5447,19287,51835,2.35%,00:03:43,3.54
2018-09-10,170,5747,21022,51707,2.96%,00:03:55,3.66
2018-09-09,72,3325,7564,51537,2.17%,00:01:57,2.27
2018-09-08,64,3079,7559,51465,2.08%,00:01:53,2.46
2018-09-07,61,3259,7910,51401,1.87%,00:01:54,2.43
2018-09-06,82,3278,7923,51340,2.5%,00:01:50,2.42
2018-09-05,44,3030,8134,51258,1.45%,00:02:03,2.68
2018-09-04,40,3135,7614,51214,1.28%,00:01:50,2.43
2018-09-03,54,3353,8374,51174,1.61%,00:01:59,2.5
2018-09-02,51,2888,6981,51120,1.77%,00:01:54,2.42
2018-09-01,40,3065,7207,51069,1.31%,00:01:58,2.35
2018-08-31,57,2678,6760,51029,2.13%,00:02:07,2.52
2018-08-30,59,2785,7244,50972,2.12%,00:02:02,2.6
2018-08-29,114,3389,11001,50913,3.36%,00:03:02,3.25
2018-08-28,55,2449,7094,50799,2.25%,00:02:19,2.9
2018-08-27,189,3431,11005,50744,5.51%,00:03:56,3.21
2018-08-26,323,3373,12210,50555,9.58%,00:04:42,3.62
2018-08-25,492,3514,12673,50232,14.0%,00:04:20,3.61
2018-08-24,368,2662,6648,49740,13.82%,00:01:58,2.5
2018-08-23,267,2498,6029,49372,10.69%,00:02:04,2.41
2018-08-22,198,2612,5851,49105,7.58%,00:01:41,2.24
2018-08-21,302,2507,5468,48907,12.05%,00:01:42,2.18
2018-08-20,147,2127,4702,48605,6.91%,00:01:25,2.21
2018-08-19,130,1852,3958,48458,7.02%,00:01:58,2.14
2018-08-18,35,1661,3469,48328,2.11%,00:01:20,2.09
2018-08-17,35,1588,3143,48293,2.2%,00:01:20,1.98
2018-08-16,36,1653,3290,48258,2.18%,00:01:12,1.99
2018-08-15,49,1677,3320,48222,2.92%,00:01:22,1.98
2018-08-14,30,1567,4673,48173,1.91%,00:01:52,2.98
2018-08-13,39,1629,3423,48143,2.39%,00:01:43,2.1
2018-08-12,23,1560,3204,48104,1.47%,00:01:10,2.05
2018-08-11,30,1569,3215,48081,1.91%,00:01:24,2.05
2018-08-10,20,1726,3694,48051,1.16%,00:01:19,2.14
2018-08-09,21,1768,3551,48031,1.19%,00:01:18,2.01
2018-08-08,21,1825,3698,48010,1.15%,00:01:19,2.03
2018-08-07,32,1758,3675,47989,1.82%,00:01:18,2.09
2018-08-06,24,1824,3636,47957,1.32%,00:01:13,1.99
2018-08-05,30,1731,3463,47933,1.73%,00:01:10,2.0
2018-08-04,31,1815,3683,47903,1.71%,00:01:10,2.03
2018-08-03,28,1995,4117,47872,1.4%,00:01:20,2.06
2018-08-02,29,1930,4047,47844,1.5%,00:01:18,2.1
2018-08-01,45,2002,4376,47815,2.25%,00:01:20,2.19
2018-07-31,36,2051,4513,47770,1.76%,00:01:32,2.2
2018-07-30,41,2076,4501,47734,1.97%,00:01:23,2.17
2018-07-29,34,2059,4467,47693,1.65%,00:01:09,2.17
2018-07-28,31,2035,4374,47659,1.52%,00:01:07,2.15
2018-07-27,49,2172,5310,47628,2.26%,00:01:36,2.44
2018-07-26,38,2307,5211,47579,1.65%,00:01:15,2.26
2018-07-25,36,2402,5428,47541,1.5%,00:01:16,2.26
2018-07-24,36,2564,5675,47505,1.4%,00:01:17,2.21
2018-07-23,34,2755,6335,47469,1.23%,00:01:35,2.3
2018-07-22,26,2604,6030,47435,1.0%,00:01:23,2.32
2018-07-21,22,2918,6882,47409,0.75%,00:01:22,2.36
2018-07-20,16,3491,8729,47387,0.46%,00:01:22,2.5
2018-07-19,24,3847,10996,47371,0.62%,00:01:46,2.86
2018-07-18,18,4460,13977,47347,0.4%,00:01:41,3.13
2018-07-17,16,5546,21940,47329,0.29%,00:01:51,3.96
2018-07-16,34,6513,27347,47313,0.52%,00:02:01,4.2
2018-07-15,26,6913,32768,47279,0.38%,00:02:21,4.74
2018-07-14,40,7873,46002,47253,0.51%,00:02:46,5.84
2018-07-13,37,8848,63768,47213,0.42%,00:03:45,7.21
2018-07-12,45,9536,84124,47176,0.47%,00:04:26,8.82
2018-07-11,48,9952,98763,47131,0.48%,00:05:00,9.92
2018-07-10,37,10112,108375,47083,0.37%,00:05:16,10.72
2018-07-09,34,10149,105287,47046,0.34%,00:05:18,10.37
2018-07-08,26,9648,78225,47012,0.27%,00:03:45,8.11
2018-07-07,37,9648,81411,46986,0.38%,00:04:01,8.44
2018-07-06,31,9740,87744,46949,0.32%,00:04:17,9.01
2018-07-05,32,9685,77311,46918,0.33%,00:04:06,7.98
2018-07-04,34,9672,71543,46886,0.35%,00:04:03,7.4
2018-07-03,49,9549,59435,46852,0.51%,00:03:28,6.22
2018-07-02,35,9349,47904,46803,0.37%,00:02:55,5.12
2018-07-01,42,8825,40076,46768,0.48%,00:02:48,4.54
2018-06-30,37,7521,24124,46726,0.49%,00:02:11,3.21
2018-06-29,34,7673,27456,46689,0.44%,00:02:17,3.58
2018-06-28,17,8018,30307,46655,0.21%,00:02:36,3.78
2018-06-27,22,8165,32022,46638,0.27%,00:02:34,3.92
2018-06-26,35,8235,32952,46616,0.43%,00:03:00,4.0
2018-06-25,29,9262,48238,46581,0.31%,00:03:53,5.21
2018-06-24,20,6137,16699,46552,0.33%,00:02:03,2.72
2018-06-23,23,5795,16341,46532,0.4%,00:02:01,2.82
2018-06-22,23,6360,21273,46509,0.36%,00:02:25,3.34
2018-06-21,27,7579,27609,46486,0.36%,00:02:46,3.64
2018-06-20,43,7834,29941,46459,0.55%,00:02:53,3.82
2018-06-19,51,8512,39359,46416,0.6%,00:04:34,4.62
2018-06-18,27,5550,14331,46365,0.49%,00:02:10,2.58
2018-06-17,29,4717,11679,46338,0.61%,00:02:16,2.48
2018-06-16,21,4969,13101,46309,0.42%,00:02:26,2.64
2018-06-15,38,8983,50292,46288,0.42%,00:05:11,5.6
2018-06-14,35,7678,29931,46250,0.46%,00:03:28,3.9
2018-06-13,23,8284,36773,46215,0.28%,00:04:13,4.44
2018-06-12,49,9301,59849,46192,0.53%,00:07:48,6.43
2018-06-11,33,8170,37332,46143,0.4%,00:03:24,4.57
2018-06-10,27,5325,15211,46110,0.51%,00:02:16,2.86
2018-06-09,22,4803,13397,46083,0.46%,00:02:03,2.79
2018-06-08,24,5964,19053,46061,0.4%,00:02:16,3.19
2018-06-07,25,6481,21285,46037,0.39%,00:01:46,3.28
2018-06-06,36,7038,24841,46012,0.51%,00:01:49,3.53
2018-06-05,29,7027,24843,45976,0.41%,00:02:05,3.54
2018-06-04,36,7387,28498,45947,0.49%,00:02:17,3.86
2018-06-03,31,5557,16816,45911,0.56%,00:01:56,3.03
2018-06-02,17,4252,11930,45880,0.4%,00:01:48,2.81
2018-06-01,15,5445,16206,45863,0.28%,00:01:57,2.98
2018-05-31,27,7973,33709,45848,0.34%,00:03:27,4.23
2018-05-30,22,6881,24810,45821,0.32%,00:01:39,3.61
2018-05-29,12,6963,24925,45799,0.17%,00:01:56,3.58
2018-05-28,35,7173,26655,45787,0.49%,00:02:05,3.72
2018-05-27,12,5379,15737,45752,0.22%,00:01:46,2.93
2018-05-26,10,4101,10904,45740,0.24%,00:01:42,2.66
2018-05-25,15,5579,17952,45730,0.27%,00:01:41,3.22
2018-05-24,25,6916,24940,45715,0.36%,00:02:00,3.61
2018-05-23,17,7453,28547,45690,0.23%,00:01:50,3.83
2018-05-22,18,7732,30231,45673,0.23%,00:01:50,3.91
2018-05-21,23,7865,31212,45655,0.29%,00:02:13,3.97
2018-05-20,21,5738,16970,45632,0.37%,00:01:40,2.96
2018-05-19,11,4554,12174,45611,0.24%,00:01:36,2.67
2018-05-18,32,6321,20376,45600,0.51%,00:01:57,3.22
2018-05-17,15,7780,31316,45568,0.19%,00:02:03,4.03
2018-05-16,22,8433,37379,45553,0.26%,00:02:20,4.43
2018-05-15,23,8723,40424,45531,0.26%,00:02:22,4.63
2018-05-14,24,8827,43548,45508,0.27%,00:02:40,4.93
2018-05-13,23,7389,26660,45484,0.31%,00:02:18,3.61
2018-05-12,20,6977,26219,45461,0.29%,00:02:28,3.76
2018-05-11,23,8091,33923,45441,0.28%,00:02:30,4.19
2018-05-10,23,9435,52502,45418,0.24%,00:03:05,5.56
2018-05-09,42,9950,67099,45395,0.42%,00:03:38,6.74
2018-05-08,22,10125,68130,45353,0.22%,00:03:48,6.73
2018-05-07,71,10306,78319,45331,0.69%,00:04:50,7.6
2018-05-06,70,8953,41641,45260,0.78%,00:03:34,4.65
2018-05-05,37,7717,32170,45190,0.48%,00:02:51,4.17
2018-05-04,55,8115,38724,45153,0.68%,00:03:32,4.77
2018-05-03,50,8186,36643,45098,0.61%,00:03:04,4.48
2018-05-02,33,8033,31095,45048,0.41%,00:02:43,3.87
2018-05-01,27,6354,16652,45015,0.42%,00:02:00,2.62
2018-04-30,31,5221,12392,44988,0.59%,00:02:05,2.37
2018-04-29,25,5116,12575,44957,0.49%,00:01:54,2.46
2018-04-28,37,5593,14407,44932,0.66%,00:02:36,2.58
2018-04-27,19,7151,22618,44895,0.27%,00:02:29,3.16
2018-04-26,16,7922,30002,44876,0.2%,00:02:37,3.79
2018-04-25,27,8021,31502,44860,0.34%,00:02:41,3.93
2018-04-24,21,7978,31758,44833,0.26%,00:02:23,3.98
2018-04-23,13,8023,31931,44812,0.16%,00:02:50,3.98
2018-04-22,20,6041,17801,44799,0.33%,00:02:08,2.95
2018-04-21,15,4675,12106,44779,0.32%,00:02:18,2.59
2018-04-20,11,5984,17985,44764,0.18%,00:02:20,3.01
2018-04-19,23,7446,28287,44753,0.31%,00:02:22,3.8
2018-04-18,18,7798,30857,44730,0.23%,00:02:31,3.96
2018-04-17,24,7963,32277,44712,0.3%,00:02:34,4.05
2018-04-16,20,7999,32877,44688,0.25%,00:02:49,4.11
2018-04-15,16,5867,17716,44668,0.27%,00:02:23,3.02
2018-04-14,19,5274,15166,44652,0.36%,00:02:27,2.88
2018-04-13,18,6437,20060,44633,0.28%,00:02:22,3.12
2018-04-12,17,7979,33155,44615,0.21%,00:02:28,4.16
2018-04-11,15,7966,33804,44598,0.19%,00:02:41,4.24
2018-04-10,16,8135,34823,44583,0.2%,00:02:19,4.28
2018-04-09,18,8138,35300,44567,0.22%,00:02:31,4.34
2018-04-08,35,6861,21575,44549,0.51%,00:02:12,3.14
2018-04-07,25,4630,11146,44514,0.54%,00:02:04,2.41
2018-04-06,11,3506,8020,44489,0.31%,00:01:19,2.29
2018-04-05,18,3543,7905,44478,0.51%,00:01:55,2.23
2018-04-04,22,7942,33938,44460,0.28%,00:02:30,4.27
2018-04-03,22,8477,39983,44438,0.26%,00:02:30,4.72
2018-04-02,24,8712,42382,44416,0.28%,00:03:02,4.86
2018-04-01,18,6055,19352,44392,0.3%,00:02:06,3.2
2018-03-31,14,4472,11441,44374,0.31%,00:02:32,2.56
2018-03-30,17,6714,21823,44360,0.25%,00:02:14,3.25
2018-03-29,13,8302,37269,44343,0.16%,00:02:24,4.49
2018-03-28,23,8786,44604,44330,0.26%,00:02:39,5.08
2018-03-27,21,8985,46771,44307,0.23%,00:02:34,5.21
2018-03-26,20,9100,47587,44286,0.22%,00:03:11,5.23
2018-03-25,15,6414,20790,44266,0.23%,00:02:27,3.24
2018-03-24,15,4787,12590,44251,0.31%,00:02:20,2.63
2018-03-23,9,7302,25020,44236,0.12%,00:02:20,3.43
2018-03-22,23,8845,44308,44227,0.26%,00:02:34,5.01
2018-03-21,15,9415,53992,44204,0.16%,00:02:50,5.73
2018-03-20,19,9580,59261,44189,0.2%,00:03:22,6.19
2018-03-19,23,9712,61397,44170,0.24%,00:03:24,6.32
2018-03-18,21,6712,20614,44147,0.31%,00:02:26,3.07
2018-03-17,17,5494,15792,44126,0.31%,00:02:31,2.87
2018-03-16,16,8227,34030,44109,0.19%,00:02:28,4.14
2018-03-15,22,9779,61080,44093,0.22%,00:03:09,6.25
2018-03-14,22,10231,77834,44071,0.22%,00:03:38,7.61
2018-03-13,26,10449,84002,44049,0.25%,00:04:04,8.04
2018-03-12,34,10547,85905,44023,0.32%,00:04:35,8.14
2018-03-11,30,8276,28910,43989,0.36%,00:02:51,3.49
2018-03-10,21,6631,22147,43959,0.32%,00:02:51,3.34
2018-03-09,25,9610,50747,43938,0.26%,00:03:08,5.28
2018-03-08,34,10856,103987,43913,0.31%,00:05:09,9.58
2018-03-07,37,11176,137445,43879,0.33%,00:06:56,12.3
2018-03-06,53,11279,157308,43842,0.47%,00:08:16,13.95
2018-03-05,109,11594,183768,43789,0.94%,00:10:25,15.85
2018-03-04,148,10781,77593,43680,1.37%,00:07:22,7.2
2018-03-03,146,9155,46343,43532,1.59%,00:05:39,5.06
2018-03-02,96,5972,17484,43386,1.61%,00:02:29,2.93
2018-03-01,79,4621,11599,43290,1.71%,00:02:10,2.51
2018-02-28,45,3714,9026,43211,1.21%,00:02:01,2.43
2018-02-27,48,3924,9068,43166,1.22%,00:01:46,2.31
2018-02-26,33,3187,6746,43118,1.04%,00:01:48,2.12
2018-02-25,34,2703,5334,43085,1.26%,00:01:32,1.97
2018-02-24,39,2339,4487,43051,1.67%,00:01:28,1.92
2018-02-23,25,2252,4330,43012,1.11%,00:01:23,1.92
2018-02-22,34,2139,4582,42987,1.59%,00:01:29,2.14
2018-02-21,25,2043,4036,42953,1.22%,00:01:20,1.98
2018-02-20,15,1834,3499,42928,0.82%,00:01:19,1.91
2018-02-19,15,1763,3397,42913,0.85%,00:01:06,1.93
2018-02-18,10,1549,2777,42898,0.65%,00:01:02,1.79
2018-02-17,14,1576,2840,42888,0.89%,00:00:54,1.8
2018-02-16,4,1636,3047,42874,0.24%,00:00:55,1.86
2018-02-15,13,1663,3175,42870,0.78%,00:00:46,1.91
2018-02-14,22,1745,3257,42857,1.26%,00:01:09,1.87
2018-02-13,19,1842,3763,42835,1.03%,00:01:02,2.04
2018-02-12,21,1912,3746,42816,1.1%,00:01:05,1.96
2018-02-11,19,2103,4155,42795,0.9%,00:01:04,1.98
2018-02-10,14,2390,6249,42776,0.59%,00:01:20,2.61
2018-02-09,33,2474,5175,42762,1.33%,00:01:02,2.09
2018-02-08,19,2707,5986,42729,0.7%,00:01:05,2.21
2018-02-07,25,2944,6870,42710,0.85%,00:01:08,2.33
2018-02-06,32,3566,9272,42685,0.9%,00:01:17,2.6
2018-02-05,20,3910,10909,42653,0.51%,00:01:18,2.79
2018-02-04,25,4587,13577,42633,0.55%,00:01:23,2.96
2018-02-03,26,5243,18329,42608,0.5%,00:01:34,3.5
2018-02-02,29,6180,24563,42582,0.47%,00:01:47,3.97
2018-02-01,38,7716,41191,42553,0.49%,00:02:23,5.34
2018-01-31,27,8657,50975,42515,0.31%,00:02:38,5.89
2018-01-30,38,9386,61271,42488,0.4%,00:03:00,6.53
2018-01-29,42,10235,79249,42450,0.41%,00:03:32,7.74
2018-01-28,41,10222,83466,42408,0.4%,00:03:44,8.17
2018-01-27,43,10707,105591,42367,0.4%,00:04:45,9.86
2018-01-26,53,10982,121890,42324,0.48%,00:05:51,11.1
2018-01-25,40,10932,116921,42271,0.37%,00:05:48,10.7
2018-01-24,30,10937,119096,42231,0.27%,00:05:00,10.89
2018-01-23,35,10723,111842,42201,0.33%,00:04:49,10.43
2018-01-22,20,10764,103041,42166,0.19%,00:04:36,9.57
2018-01-21,32,10320,81582,42146,0.31%,00:03:45,7.91
2018-01-20,47,10332,75425,42114,0.45%,00:03:53,7.3
2018-01-19,32,10099,59382,42067,0.32%,00:03:00,5.88
2018-01-18,35,10042,57278,42035,0.35%,00:03:00,5.7
2018-01-17,25,9755,42428,42000,0.26%,00:02:51,4.35
2018-01-16,16,7724,23052,41975,0.21%,00:02:02,2.98
2018-01-15,18,9000,35482,41959,0.2%,00:02:34,3.94
2018-01-14,17,7266,20971,41941,0.23%,00:02:01,2.89
2018-01-13,17,6331,17579,41924,0.27%,00:02:05,2.78
2018-01-12,17,7739,28407,41907,0.22%,00:02:48,3.67
2018-01-11,14,8533,35202,41890,0.16%,00:02:51,4.13
2018-01-10,14,8617,35341,41876,0.16%,00:02:44,4.1
2018-01-09,19,8885,39541,41862,0.21%,00:03:19,4.45
2018-01-08,26,9382,49001,41843,0.28%,00:03:53,5.22
2018-01-07,18,6331,17506,41817,0.28%,00:02:04,2.77
2018-01-06,14,5515,14462,41799,0.25%,00:01:53,2.62
2018-01-05,32,6600,21078,41785,0.48%,00:02:19,3.19
2018-01-04,12,7508,28374,41753,0.16%,00:02:49,3.78
2018-01-03,33,8681,41485,41741,0.38%,00:04:02,4.78
2018-01-02,38,9763,57199,41708,0.39%,00:05:28,5.86
2018-01-01,22,6394,16661,41670,0.34%,00:01:41,2.61
2017-12-31,22,4167,9808,41648,0.53%,00:01:32,2.35
2017-12-30,21,5102,13419,41626,0.41%,00:02:03,2.63
2017-12-29,12,6776,22032,41605,0.18%,00:02:39,3.25
2017-12-28,27,9236,52794,41593,0.29%,00:06:19,5.72
2017-12-27,25,10381,88605,41566,0.24%,00:06:20,8.54
2017-12-26,16,8416,34997,41541,0.19%,00:02:30,4.16
2017-12-25,21,8994,42042,41525,0.23%,00:03:42,4.67
2017-12-24,17,6156,18924,41504,0.28%,00:03:03,3.07
2017-12-23,12,5935,20242,41487,0.2%,00:03:49,3.41
2017-12-22,22,9092,60369,41475,0.24%,00:08:43,6.64
2017-12-21,23,8790,52629,41453,0.26%,00:04:44,5.99
2017-12-20,17,8683,49257,41430,0.2%,00:04:05,5.67
2017-12-19,19,7692,29756,41413,0.25%,00:02:00,3.87
2017-12-18,11,7721,29630,41394,0.14%,00:01:45,3.84
2017-12-17,16,5734,16499,41383,0.28%,00:01:27,2.88
2017-12-16,15,4533,11328,41367,0.33%,00:01:28,2.5
2017-12-15,12,6095,18467,41352,0.2%,00:01:37,3.03
2017-12-14,25,7059,25501,41340,0.35%,00:01:45,3.61
2017-12-13,14,8057,33251,41315,0.17%,00:02:22,4.13
2017-12-12,19,7944,31422,41301,0.24%,00:02:06,3.96
2017-12-11,20,7766,30784,41282,0.26%,00:01:41,3.96
2017-12-10,10,5904,17887,41262,0.17%,00:01:31,3.03
2017-12-09,10,4736,12365,41252,0.21%,00:01:34,2.61
2017-12-08,9,6170,18811,41242,0.15%,00:01:31,3.05
2017-12-07,10,7533,28329,41233,0.13%,00:01:33,3.76
2017-12-06,17,8239,34354,41223,0.21%,00:01:38,4.17
2017-12-05,18,8159,33663,41206,0.22%,00:01:40,4.13
2017-12-04,20,8825,40015,41188,0.23%,00:01:57,4.53
2017-12-03,24,6635,22070,41168,0.36%,00:01:36,3.33
2017-12-02,19,5302,14567,41144,0.36%,00:01:31,2.75
2017-12-01,17,7171,24389,41125,0.24%,00:01:42,3.4
2017-11-30,17,8495,35854,41108,0.2%,00:01:48,4.22
2017-11-29,14,9185,45348,41091,0.15%,00:02:04,4.94
2017-11-28,20,9584,49299,41077,0.21%,00:02:18,5.14
2017-11-27,42,10521,66234,41057,0.4%,00:02:53,6.3
2017-11-26,30,8970,37148,41015,0.33%,00:02:17,4.14
2017-11-25,25,8414,36834,40985,0.3%,00:02:12,4.38
2017-11-24,21,7954,30051,40960,0.26%,00:02:04,3.78
2017-11-23,26,10015,57099,40939,0.26%,00:02:39,5.7
2017-11-22,28,10823,81628,40913,0.26%,00:03:41,7.54
2017-11-21,45,10943,77127,40885,0.41%,00:03:55,7.05
2017-11-20,51,10085,50384,40840,0.51%,00:03:48,5.0
2017-11-19,37,9927,51835,40789,0.37%,00:03:18,5.22
2017-11-18,22,8846,37252,40752,0.25%,00:02:38,4.21
2017-11-17,40,9284,46389,40730,0.43%,00:02:57,5.0
2017-11-16,41,8507,31689,40690,0.48%,00:02:05,3.73
2017-11-15,34,7831,22911,40649,0.43%,00:01:48,2.93
2017-11-14,35,7866,24858,40615,0.44%,00:01:48,3.16
2017-11-13,46,8849,35208,40580,0.52%,00:01:59,3.98
2017-11-12,44,6992,19171,40534,0.63%,00:01:40,2.74
2017-11-11,24,5637,14332,40490,0.43%,00:01:35,2.54
2017-11-10,23,6883,22206,40466,0.33%,00:01:43,3.23
2017-11-09,34,8398,35407,40443,0.4%,00:01:58,4.22
2017-11-08,30,8861,42027,40409,0.34%,00:02:17,4.74
2017-11-07,39,8842,40307,40379,0.44%,00:02:15,4.56
2017-11-06,47,9320,44396,40340,0.5%,00:02:31,4.76
2017-11-05,29,6564,21147,40293,0.44%,00:01:51,3.22
2017-11-04,16,5560,16388,40264,0.29%,00:01:51,2.95
2017-11-03,32,7053,23700,40248,0.45%,00:01:48,3.36
2017-11-02,31,8599,38828,40216,0.36%,00:02:07,4.52
2017-11-01,36,9011,44324,40185,0.4%,00:02:10,4.92
2017-10-31,26,8647,41599,40149,0.3%,00:02:04,4.81
2017-10-30,35,8990,44245,40123,0.39%,00:02:12,4.92
2017-10-29,12,6248,20893,40088,0.19%,00:01:50,3.34
2017-10-28,22,4740,12955,40076,0.46%,00:01:38,2.73
2017-10-27,24,6805,23571,40054,0.35%,00:01:39,3.46
2017-10-26,26,8425,40042,40030,0.31%,00:01:50,4.75
2017-10-25,25,8860,46957,40004,0.28%,00:02:03,5.3
2017-10-24,39,8995,47983,39979,0.43%,00:02:10,5.33
2017-10-23,51,9230,49571,39940,0.55%,00:02:16,5.37
2017-10-22,38,7170,28147,39889,0.53%,00:02:08,3.93
2017-10-21,22,5411,14844,39851,0.41%,00:01:37,2.74
2017-10-20,29,7235,26108,39829,0.4%,00:01:51,3.61
2017-10-19,44,9024,45584,39800,0.49%,00:02:06,5.05
2017-10-18,34,9377,58171,39756,0.36%,00:02:27,6.2
2017-10-17,63,9537,59986,39722,0.66%,00:02:40,6.29
2017-10-16,45,9479,58927,39659,0.47%,00:02:33,6.22
2017-10-15,58,7056,28645,39614,0.82%,00:02:08,4.06
2017-10-14,38,5538,15955,39556,0.69%,00:01:50,2.88
2017-10-13,41,7811,31674,39518,0.52%,00:01:57,4.06
2017-10-12,37,9472,59474,39477,0.39%,00:02:25,6.28
2017-10-11,46,10025,74733,39440,0.46%,00:02:51,7.45
2017-10-10,63,10272,76974,39394,0.61%,00:02:58,7.49
2017-10-09,86,10373,80116,39331,0.83%,00:03:19,7.72
2017-10-08,61,7306,21951,39245,0.83%,00:02:03,3.0
2017-10-07,43,4864,11754,39184,0.88%,00:01:35,2.42
2017-10-06,29,3677,7823,39141,0.79%,00:01:25,2.13
2017-10-05,29,3255,6686,39112,0.89%,00:01:23,2.05
2017-10-04,22,2871,5785,39083,0.77%,00:01:16,2.01
2017-10-03,32,3054,6128,39061,1.05%,00:01:16,2.01
2017-10-02,32,3295,6973,39029,0.97%,00:01:25,2.12
2017-10-01,30,3739,8455,38997,0.8%,00:01:26,2.26
2017-09-30,22,6514,22150,38967,0.34%,00:01:47,3.4
2017-09-29,26,8408,37489,38945,0.31%,00:01:57,4.46
2017-09-28,51,10057,73250,38919,0.51%,00:02:44,7.28
2017-09-27,52,10333,93963,38868,0.5%,00:03:29,9.09
2017-09-26,49,10697,98399,38816,0.46%,00:03:45,9.2
2017-09-25,75,10763,103538,38767,0.7%,00:04:18,9.62
2017-09-24,52,8654,32679,38692,0.6%,00:02:32,3.78
